time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2024-05-02,32.7,24.5,12.00,14.0,9.5,152,17.59,27.7,86,82,1007.5,27.4,152,99,66,100,14,16.3,5.9,5.8,1.3,1009.3,1005.0
2024-05-03,32.9,24.6,9.30,10.0,12.8,255,19.68,27.7,85,59,1007.8,31.7,255,97,63,100,0,14.0,4.9,6.8,2.2,1009.9,1005.4
2024-05-04,33.5,24.2,1.70,3.0,8.2,230,19.49,28.1,82,91,1008.1,19.8,230,95,57,100,27,12.6,4.7,6.8,1.5,1009.7,1005.6
2024-05-05,32.4,23.8,2.30,7.0,9.1,71,20.39,28.0,81,69,1008.0,21.2,71,99,65,100,12,11.8,4.3,2.5,1.1,1009.8,1005.5
2024-05-06,32.0,24.6,12.40,9.0,11.7,168,18.42,27.7,81,41,1008.6,26.6,168,95,61,100,7,13.0,4.8,6.5,0.5,1009.9,1006.6
2024-05-07,33.0,24.2,0.30,3.0,5.9,138,21.08,28.7,76,16,1008.8,16.9,138,95,56,47,0,10.9,4.2,6.1,1.5,1010.8,1006.0
2024-05-08,32.2,24.9,0.90,4.0,9.2,153,19.41,28.3,79,42,1008.9,22.3,153,91,59,97,4,11.4,4.4,4.3,1.6,1010.3,1006.8
2024-05-09,32.3,24.0,5.90,9.0,10.6,118,19.33,27.8,83,32,1008.4,23.0,118,96,58,96,0,12.7,5.2,5.8,2.6,1010.5,1005.9
2024-05-10,32.8,24.5,7.60,10.0,13.1,101,19.98,28.3,82,53,1008.4,29.2,101,95,63,96,3,17.2,7.7,7.6,2.9,1010.3,1005.7
2024-05-11,33.7,24.2,4.30,6.0,13.8,147,19.62,27.6,85,75,1009.6,34.6,147,98,60,100,6,16.6,6.0,5.4,1.9,1011.4,1007.6
2024-05-12,34.3,24.0,0.90,6.0,11.7,116,20.51,28.4,79,94,1009.4,28.1,116,97,53,100,69,14.8,5.7,6.5,1.5,1011.4,1006.3
2024-05-13,31.6,24.6,33.10,13.0,9.5,243,16.44,27.2,88,96,1008.2,28.1,243,100,67,100,30,13.6,4.1,5.4,1.1,1009.8,1005.7
2024-05-14,31.1,24.1,1.20,4.0,10.1,293,12.62,27.0,89,97,1009.0,25.2,293,99,70,100,42,10.6,3.7,3.2,0.4,1010.6,1007.3
2024-05-15,33.2,24.8,1.00,3.0,11.5,101,19.88,28.7,80,70,1009.1,26.3,101,99,57,100,4,14.7,6.3,4.3,1.1,1011.3,1006.3
2024-05-16,32.7,24.2,4.30,9.0,8.7,209,19.13,27.9,84,54,1009.0,20.2,209,98,61,100,0,12.7,4.8,4.7,2.1,1010.3,1007.0
2024-05-17,33.1,24.4,0.30,2.0,10.8,170,20.11,28.1,81,76,1008.3,24.5,170,99,55,100,18,12.7,5.1,6.1,2.5,1009.9,1006.1
2024-05-18,33.2,24.6,5.00,4.0,11.3,176,19.80,28.0,82,64,1007.8,26.6,176,98,58,100,3,13.4,5.4,6.5,0.5,1009.5,1005.4
2024-05-19,33.5,23.9,3.30,8.0,14.0,260,20.00,28.1,80,94,1006.6,26.3,260,96,54,100,51,13.2,5.0,6.8,0.4,1008.3,1003.7
2024-05-20,34.2,24.5,0.10,1.0,10.9,121,20.48,28.6,78,41,1007.0,24.1,121,98,50,100,0,14.0,5.5,4.7,1.3,1008.9,1004.8
2024-05-21,32.8,24.4,8.20,8.0,11.1,314,18.91,28.4,79,75,1007.4,32.4,314,96,55,100,2,12.0,4.6,5.4,1.0,1009.3,1005.1
2024-05-22,32.4,24.9,10.00,11.0,10.7,199,17.58,27.3,86,85,1007.7,28.1,199,96,65,100,35,14.6,5.3,6.5,0.7,1009.4,1005.4
2024-05-23,30.6,23.9,11.70,12.0,11.6,290,16.94,26.7,88,92,1008.2,27.0,290,99,71,100,23,14.5,5.6,6.8,0.8,1009.7,1006.1
2024-05-24,31.6,24.4,15.80,15.0,8.6,103,14.86,26.6,89,95,1008.0,23.0,103,96,70,100,64,14.7,5.3,7.9,0.4,1010.0,1006.1
2024-05-25,26.0,24.5,41.00,19.0,7.3,162,3.33,25.2,94,100,1009.8,15.5,162,98,87,100,92,10.5,4.1,6.1,1.9,1011.8,1008.6
2024-05-26,32.6,24.6,0.00,0.0,10.3,74,19.08,28.2,81,63,1009.2,23.4,74,97,57,100,12,13.4,6.1,6.5,3.1,1011.5,1007.1
2024-05-27,33.5,24.5,0.80,3.0,9.2,117,19.73,28.6,82,48,1008.3,23.0,117,97,59,92,1,12.0,4.8,4.7,1.8,1010.4,1006.1
2024-05-28,33.0,24.5,5.00,5.0,14.0,123,19.16,28.0,84,35,1008.6,29.5,123,99,58,98,3,13.6,5.2,6.5,2.7,1010.4,1006.3
2024-05-29,32.2,24.2,3.00,7.0,11.8,107,18.73,27.7,84,30,1008.5,23.8,107,99,63,96,4,14.7,6.1,6.1,2.9,1010.0,1006.5
2024-05-30,32.7,23.8,1.00,4.0,9.8,79,18.75,27.8,82,69,1008.7,23.8,79,97,60,100,20,13.2,5.1,6.5,2.5,1010.4,1006.3
2024-05-31,33.3,24.7,1.20,2.0,12.6,246,18.03,28.3,81,100,1009.1,26.3,246,95,59,100,97,12.7,4.6,3.6,1.3,1010.8,1007.0
2024-06-01,32.2,24.9,3.10,7.0,11.3,132,14.76,27.4,87,100,1010.1,26.6,132,98,66,100,99,12.0,4.4,6.1,1.8,1012.1,1008.7
2024-06-02,32.0,24.4,7.30,6.0,9.4,50,15.25,27.4,87,99,1010.6,22.0,50,99,66,100,68,11.2,4.0,4.0,0.7,1012.6,1007.3
2024-06-03,32.0,23.3,7.60,7.0,10.8,173,17.55,26.4,88,98,1010.6,25.6,173,99,65,100,77,13.7,4.4,5.0,0.4,1012.1,1008.3
2024-06-04,32.8,25.0,0.70,3.0,8.9,100,18.93,28.0,83,98,1010.8,21.6,100,98,60,100,89,11.6,4.2,2.2,1.1,1013.0,1008.7
2024-06-05,32.5,23.6,1.00,2.0,6.7,184,19.21,27.6,84,40,1010.9,22.0,184,99,61,92,7,10.7,3.8,5.0,2.0,1012.9,1008.9
2024-06-06,32.9,23.5,0.80,2.0,11.5,107,20.37,28.0,77,33,1010.3,25.6,107,95,53,100,2,14.4,6.2,6.8,3.2,1012.1,1007.4
2024-06-07,32.0,23.8,1.00,5.0,10.9,78,19.13,27.5,80,49,1010.0,24.8,78,97,57,100,1,12.8,5.1,3.6,2.5,1012.2,1007.6
2024-06-08,32.3,23.3,1.10,6.0,11.0,90,18.89,27.7,79,41,1009.3,21.2,90,95,56,94,4,14.2,5.7,6.8,2.5,1010.9,1007.1
2024-06-09,31.2,23.8,13.70,14.0,9.2,281,15.39,26.8,87,78,1010.2,26.6,281,96,68,100,29,13.0,4.4,5.0,1.5,1011.7,1008.6
2024-06-10,32.7,24.1,6.70,8.0,10.7,316,19.08,27.7,85,46,1010.3,24.1,316,99,60,99,17,12.8,4.9,4.7,0.4,1012.0,1007.8
2024-06-11,30.2,23.8,15.30,13.0,16.8,48,15.06,26.1,89,97,1011.7,35.6,48,97,71,100,89,14.5,4.6,5.0,0.4,1013.3,1010.0
2024-06-12,30.9,23.5,9.20,10.0,12.0,106,15.84,26.1,89,96,1012.0,28.4,106,97,68,100,76,13.3,4.9,6.5,1.0,1013.5,1010.0
2024-06-13,30.9,22.9,10.60,8.0,11.8,116,14.86,26.4,88,81,1010.7,27.4,116,99,70,100,18,13.0,5.3,3.6,1.1,1012.4,1008.6
2024-06-14,31.5,24.1,10.80,12.0,9.0,98,18.27,27.3,85,49,1009.1,22.0,98,97,62,100,4,12.6,5.1,6.1,2.7,1010.7,1006.2
2024-06-15,32.0,23.8,6.90,12.0,10.5,180,18.01,26.9,86,53,1008.9,26.6,180,98,64,100,12,13.2,4.7,6.5,2.0,1010.7,1006.5
2024-06-16,30.5,23.5,9.70,12.0,7.6,330,14.79,26.4,88,69,1009.3,19.4,330,98,71,100,12,11.9,4.3,4.7,1.1,1011.3,1007.0
2024-06-17,31.6,23.4,0.80,6.0,8.7,62,18.36,27.4,82,22,1009.5,20.9,62,99,62,97,1,11.3,4.6,5.0,1.4,1011.2,1007.1
2024-06-18,30.0,23.5,9.30,9.0,11.4,128,14.27,26.4,87,81,1009.8,28.4,128,98,69,100,3,14.1,4.8,4.3,0.4,1011.2,1007.4
2024-06-19,32.3,23.2,0.00,0.0,10.8,104,19.48,27.5,80,45,1008.3,25.2,104,98,58,100,2,13.9,6.0,2.9,0.5,1010.4,1005.1
2024-06-20,32.3,21.9,0.00,0.0,10.5,112,20.69,27.4,76,55,1007.8,24.8,112,98,53,97,0,15.4,6.6,6.8,2.5,1010.0,1005.7
2024-06-21,32.7,22.1,0.30,1.0,11.5,127,20.75,27.2,75,81,1008.9,23.4,127,95,48,100,20,13.8,5.4,6.1,2.6,1011.1,1006.3
2024-06-22,31.6,22.6,0.00,0.0,9.5,210,18.17,26.9,79,78,1009.7,23.4,210,97,56,100,20,10.8,4.0,6.1,1.0,1011.2,1007.4
2024-06-23,32.8,22.1,0.00,0.0,14.2,132,19.14,27.2,74,98,1009.0,29.5,132,96,47,100,82,15.6,6.9,9.0,4.1,1010.9,1006.4
2024-06-24,31.7,23.5,0.80,4.0,11.6,135,18.13,27.4,77,81,1008.7,28.1,135,96,57,100,18,14.0,5.6,6.5,1.5,1010.5,1006.3
2024-06-25,32.3,24.3,6.00,10.0,10.2,90,17.73,27.2,83,70,1008.2,27.0,90,99,59,100,3,14.7,4.9,7.2,1.1,1009.7,1006.1
2024-06-26,32.2,24.1,0.40,4.0,11.9,83,18.94,27.7,79,52,1007.8,27.7,83,93,58,99,2,16.9,7.9,7.2,4.6,1009.9,1005.7
2024-06-27,32.5,24.6,4.60,5.0,12.2,103,18.43,27.4,83,61,1009.1,27.0,103,96,62,100,4,16.8,7.1,7.2,3.9,1010.2,1007.4
2024-06-28,31.4,24.1,9.20,14.0,11.5,86,17.30,26.9,87,73,1009.9,25.9,86,97,68,100,6,14.5,5.8,5.8,1.9,1011.5,1007.8
2024-06-29,30.5,23.8,6.30,6.0,11.7,266,15.96,26.3,89,53,1010.8,26.6,266,99,69,100,10,12.5,4.6,4.7,2.6,1012.4,1009.2
2024-06-30,31.8,23.0,0.50,3.0,13.0,20,19.06,27.1,83,51,1009.9,28.4,20,98,60,100,5,11.9,4.8,6.1,0.4,1012.1,1007.3
2024-07-01,31.4,24.0,7.40,14.0,9.9,78,17.71,26.8,86,77,1009.2,23.4,78,99,66,100,19,13.4,4.8,5.4,1.3,1010.9,1006.0
2024-07-02,30.8,23.2,4.90,6.0,10.5,94,16.37,26.4,86,86,1009.6,25.9,94,98,65,100,20,12.2,4.4,4.7,0.4,1010.9,1007.7
2024-07-03,32.9,23.5,1.60,4.0,10.0,174,19.29,27.3,82,72,1010.1,23.0,174,98,56,100,8,12.4,4.8,5.8,2.9,1012.4,1007.3
2024-07-04,31.3,23.2,11.20,8.0,9.5,132,13.39,26.1,87,91,1010.2,21.2,132,98,65,100,34,12.9,4.8,6.1,0.4,1012.1,1008.6
2024-07-05,30.6,23.5,6.40,16.0,17.4,94,16.90,26.6,85,97,1007.8,39.2,94,98,65,100,68,18.9,7.6,5.4,2.0,1009.3,1005.2
2024-07-06,28.5,23.4,18.00,18.0,15.7,79,12.28,25.1,90,98,1008.5,35.6,79,96,76,100,64,21.4,9.3,7.9,2.5,1010.8,1007.0
2024-07-07,30.4,23.0,5.70,3.0,8.8,100,11.70,26.0,85,97,1009.1,20.2,100,96,66,100,81,14.0,6.5,7.2,4.0,1010.6,1006.5
2024-07-08,31.9,23.6,26.40,10.0,10.3,94,19.02,26.7,85,61,1008.6,24.1,94,97,60,100,3,14.8,5.7,6.8,3.1,1010.6,1005.8
2024-07-09,30.5,23.1,10.90,13.0,9.4,103,16.92,26.2,86,90,1010.3,22.7,103,98,67,100,28,15.8,6.2,7.9,3.3,1011.7,1008.0
2024-07-10,32.0,23.0,0.00,0.0,10.4,113,19.31,27.3,79,91,1010.9,24.8,113,96,55,100,15,12.9,5.9,5.4,3.1,1012.6,1008.9
2024-07-11,32.2,22.1,0.20,2.0,12.0,289,19.91,26.9,80,77,1010.6,25.6,289,97,54,99,6,12.6,5.0,5.4,2.5,1012.5,1008.3
2024-07-12,31.9,23.0,0.00,0.0,10.2,126,20.66,27.0,73,67,1008.9,24.5,126,96,45,100,15,14.6,6.5,7.9,3.3,1010.4,1006.7
2024-07-13,32.2,20.1,0.00,0.0,11.7,111,21.42,26.0,73,37,1008.8,26.6,111,92,42,99,0,11.7,5.0,5.8,1.1,1010.9,1006.4
2024-07-14,31.4,21.6,0.00,0.0,10.4,126,20.81,26.2,71,48,1008.3,23.4,126,91,48,100,0,14.6,6.4,9.0,2.0,1010.0,1006.3
2024-07-15,32.0,20.5,0.00,0.0,8.0,175,21.15,26.2,71,52,1009.1,19.4,175,89,46,99,0,12.5,5.1,6.5,2.5,1010.9,1006.2
2024-07-16,32.0,21.4,0.00,0.0,13.2,110,21.17,26.5,70,16,1009.3,28.4,110,87,46,95,0,15.6,6.7,8.6,0.4,1011.0,1007.3
2024-07-17,32.0,22.6,0.20,2.0,11.3,98,18.32,26.8,76,59,1009.2,24.1,98,91,52,100,1,15.6,6.7,10.1,2.6,1011.5,1007.4
2024-07-18,32.0,22.8,0.30,3.0,8.4,62,19.95,27.3,77,30,1010.7,20.2,62,98,54,95,2,11.4,4.6,6.5,1.5,1012.8,1008.3
2024-07-19,32.7,23.4,0.40,2.0,10.8,101,19.74,27.6,73,54,1009.5,23.0,101,93,50,99,0,14.8,6.3,9.0,3.7,1011.2,1007.0
2024-07-20,32.7,22.5,0.00,0.0,14.4,80,20.88,27.4,73,24,1010.2,32.8,80,95,47,85,0,15.9,6.8,6.5,3.1,1012.2,1007.9
2024-07-21,33.3,23.1,0.00,0.0,17.9,49,20.32,27.7,72,24,1010.8,38.5,49,89,47,88,0,15.0,6.2,7.9,2.6,1012.8,1007.9
2024-07-22,33.8,23.9,0.00,0.0,19.1,22,19.74,27.7,73,34,1011.1,39.6,22,88,45,95,0,14.5,6.0,5.4,1.1,1012.6,1008.6
2024-07-23,32.6,23.5,0.00,0.0,17.0,306,20.42,27.9,71,65,1010.6,34.9,306,87,46,99,0,15.9,6.8,4.3,1.8,1012.5,1008.0
2024-07-24,31.1,24.6,1.30,7.0,12.4,78,14.97,27.4,75,60,1009.1,27.0,78,92,56,100,2,13.1,5.3,4.7,0.5,1011.1,1006.7
2024-07-25,30.1,22.9,1.10,7.0,11.8,355,18.68,26.8,80,59,1008.4,26.6,355,96,62,100,7,13.4,5.2,4.0,1.5,1009.7,1006.5
2024-07-26,33.3,23.5,0.40,4.0,18.9,20,19.56,27.5,76,20,1009.3,41.0,20,96,47,59,0,16.0,6.1,6.1,0.5,1011.3,1006.9
2024-07-27,34.1,22.9,0.00,0.0,16.4,65,21.08,28.0,71,17,1010.2,34.2,65,96,44,81,0,16.2,6.9,5.8,2.3,1012.5,1007.6
2024-07-28,32.7,23.4,0.50,3.0,10.8,354,20.15,27.9,71,16,1009.8,25.6,354,90,50,88,0,12.6,5.0,5.0,0.5,1012.2,1007.6
2024-07-29,33.4,23.9,0.10,1.0,14.0,37,20.46,28.2,69,57,1008.8,32.4,37,87,45,96,0,15.1,6.5,4.3,2.3,1010.2,1006.9
2024-07-30,33.3,23.6,0.00,0.0,11.3,10,21.07,28.0,68,70,1010.1,26.6,10,86,46,100,6,15.1,6.1,4.7,1.3,1011.9,1007.8
2024-07-31,34.2,23.5,0.00,0.0,19.1,6,20.87,27.9,71,24,1011.4,41.0,6,85,44,97,0,16.3,6.8,5.0,2.3,1012.9,1009.2
2024-08-01,33.2,23.9,1.70,4.0,12.6,278,19.61,27.5,76,44,1011.5,29.9,278,94,51,100,0,15.2,5.6,6.1,1.3,1013.0,1009.2
2024-08-02,32.0,23.0,13.70,10.0,11.7,69,18.48,26.3,84,56,1010.9,31.3,69,98,55,100,2,14.8,5.2,6.1,1.8,1012.8,1008.3
2024-08-03,33.3,22.8,8.40,3.0,12.7,188,19.27,26.7,83,47,1011.1,28.4,188,99,52,100,3,14.5,5.3,5.4,2.5,1012.8,1008.5
2024-08-04,33.1,23.4,0.30,2.0,12.6,297,20.25,27.5,77,50,1011.0,27.0,297,96,49,100,0,13.0,5.0,6.1,0.4,1012.6,1008.4
2024-08-05,32.0,24.0,4.00,7.0,14.5,250,17.62,26.5,83,64,1010.3,31.3,250,98,57,99,5,14.8,5.2,4.7,0.7,1012.0,1008.2
2024-08-06,33.7,22.5,0.00,0.0,17.7,63,21.81,27.4,73,50,1009.8,37.4,63,93,43,100,0,14.9,6.3,5.4,2.4,1011.3,1007.5
2024-08-07,33.5,23.0,0.00,0.0,19.9,49,19.92,27.6,72,98,1010.3,42.5,49,90,45,100,86,16.0,6.6,2.5,0.0,1012.0,1008.0
2024-08-08,33.2,23.5,2.40,7.0,10.9,288,19.31,27.8,74,80,1011.0,27.7,288,89,49,100,29,15.4,6.1,7.9,3.1,1012.7,1008.7
2024-08-09,33.9,24.0,1.00,3.0,17.1,38,20.96,28.2,73,50,1009.6,35.3,38,94,47,100,0,16.5,7.1,5.0,2.6,1011.6,1006.2
2024-08-10,33.2,23.2,0.40,2.0,15.9,343,20.40,27.7,75,54,1009.1,36.0,343,92,48,100,2,15.2,6.1,5.4,1.3,1011.0,1006.6
2024-08-11,32.0,23.5,2.20,10.0,12.4,299,19.21,27.3,79,52,1008.7,28.4,299,97,53,100,1,14.4,5.5,5.0,0.8,1010.4,1006.5
2024-08-12,32.3,23.2,0.00,0.0,16.6,360,18.25,27.3,70,77,1008.6,37.1,360,89,48,99,8,17.3,7.4,7.6,3.3,1010.4,1006.8
2024-08-13,33.6,21.2,0.00,0.0,17.9,28,22.84,26.9,69,47,1009.5,39.6,28,97,39,100,0,16.6,7.3,6.5,3.1,1011.2,1007.3
2024-08-14,33.8,22.4,0.00,0.0,18.8,5,21.95,27.4,70,37,1009.0,41.8,5,88,43,100,0,16.5,6.7,4.3,0.8,1011.0,1006.4
2024-08-15,34.8,23.4,0.00,0.0,19.2,305,20.55,28.0,71,81,1008.1,41.8,305,88,42,100,19,18.5,7.4,3.2,1.6,1009.8,1005.3
2024-08-16,34.0,22.9,0.30,1.0,16.6,340,20.63,27.9,72,100,1008.4,35.3,340,98,43,100,99,14.6,5.6,5.0,1.6,1010.6,1005.5
2024-08-17,33.8,24.0,0.10,1.0,20.6,1,18.24,28.1,73,84,1009.0,45.7,1,95,45,100,1,16.0,6.1,5.0,1.1,1011.0,1006.7
2024-08-18,33.5,23.6,0.50,1.0,14.1,1,21.01,28.1,74,38,1009.5,32.4,1,95,52,97,0,14.1,5.5,4.3,1.3,1011.2,1006.9
2024-08-19,34.0,23.5,0.00,0.0,16.2,12,22.35,27.9,74,72,1008.9,37.4,12,93,47,100,5,15.4,6.1,5.0,1.0,1010.6,1006.6
2024-08-20,34.0,22.9,0.00,0.0,16.9,13,21.80,27.7,75,45,1009.8,40.0,13,96,45,99,0,15.6,6.0,5.4,1.3,1012.2,1007.1
2024-08-21,33.6,22.8,0.70,2.0,16.0,31,21.39,28.0,73,60,1010.4,37.8,31,96,48,100,0,16.8,7.1,5.0,2.7,1012.0,1008.0
2024-08-22,34.4,24.4,0.30,2.0,17.0,45,21.80,28.4,72,89,1010.5,38.5,45,92,44,100,14,17.4,7.6,6.1,3.6,1012.5,1007.8
2024-08-23,33.2,24.4,0.00,0.0,16.2,345,20.06,28.3,71,55,1011.2,37.1,345,93,49,100,14,15.8,6.1,4.3,2.2,1012.9,1008.6
2024-08-24,33.5,23.4,1.30,5.0,16.6,331,21.71,27.8,73,24,1010.9,38.2,331,94,48,72,2,18.8,7.4,6.5,2.7,1012.7,1008.2
2024-08-25,33.6,22.4,0.10,1.0,20.1,27,19.87,27.5,72,36,1010.2,43.9,27,95,41,94,1,16.8,6.6,4.3,1.8,1012.3,1007.6
2024-08-26,35.0,23.6,0.00,0.0,19.6,331,21.56,28.3,68,64,1009.8,44.3,331,85,39,100,1,16.2,6.3,5.4,1.5,1011.8,1007.1
2024-08-27,35.5,23.5,0.00,0.0,19.2,303,21.35,28.6,69,96,1010.2,41.4,303,91,38,100,50,16.8,6.8,5.0,1.8,1012.2,1007.4
2024-08-28,36.2,24.0,0.00,0.0,23.1,19,20.64,29.0,62,100,1010.3,48.2,19,82,31,100,93,16.5,6.1,4.3,0.8,1012.2,1007.3
2024-08-29,35.3,25.1,0.30,3.0,20.2,1,19.79,28.8,65,92,1010.2,43.9,1,85,35,100,37,15.0,5.9,3.6,0.7,1012.2,1007.3
2024-08-30,33.8,23.1,0.00,0.0,17.1,20,21.44,27.9,68,87,1010.0,38.5,20,85,44,100,16,17.1,7.0,4.0,2.1,1012.0,1007.5
2024-08-31,33.8,23.5,0.00,0.0,18.4,10,23.17,28.2,67,65,1009.4,41.0,10,81,45,100,1,17.9,7.3,5.8,1.3,1011.2,1006.1
2024-09-01,34.6,24.1,0.10,1.0,17.3,15,21.96,28.7,70,54,1009.1,38.5,15,87,42,100,5,16.1,6.6,3.6,2.6,1011.6,1005.9
2024-09-02,34.5,24.7,4.50,7.0,15.2,24,21.43,28.4,77,36,1009.9,34.6,24,96,51,100,1,15.2,5.3,5.8,0.5,1011.7,1007.0
2024-09-03,33.2,23.6,3.80,9.0,15.4,308,21.46,27.6,80,33,1010.1,33.1,308,98,52,100,0,17.0,6.3,5.0,1.1,1012.2,1007.5
2024-09-04,34.3,23.1,0.30,3.0,18.7,360,21.36,27.9,72,26,1009.2,39.6,360,97,43,97,0,17.2,7.2,5.8,3.1,1011.7,1005.9
2024-09-05,33.8,24.4,15.20,9.0,17.3,94,20.50,27.9,73,41,1009.0,40.0,94,92,45,99,2,16.8,6.5,6.1,2.2,1010.7,1006.8
2024-09-06,34.0,23.5,1.30,6.0,14.3,43,21.42,28.4,74,44,1009.0,34.2,43,98,46,100,0,16.7,6.9,5.4,1.9,1011.1,1006.4
2024-09-07,37.5,24.0,0.00,0.0,18.9,104,23.90,29.9,61,81,1009.7,40.0,104,92,28,100,33,18.3,7.2,7.6,1.3,1012.0,1006.2
2024-09-08,35.8,25.1,0.50,1.0,20.4,67,22.87,29.4,63,61,1010.3,44.3,67,80,37,100,3,21.2,8.8,7.9,2.9,1012.0,1007.6
2024-09-09,33.5,24.5,11.10,10.0,13.7,290,18.66,27.4,79,53,1009.9,38.5,290,93,51,100,3,16.6,5.5,5.4,1.3,1011.2,1007.5
2024-09-10,30.8,24.0,19.30,11.0,12.2,108,18.41,26.5,85,96,1010.1,29.2,108,98,60,100,76,16.2,6.6,2.9,1.8,1012.3,1007.4
2024-09-11,32.0,23.8,2.20,5.0,13.7,113,13.82,27.0,79,58,1010.1,29.5,113,96,53,100,0,16.7,7.7,5.8,2.0,1012.3,1007.0
2024-09-12,32.0,23.6,12.00,9.0,14.4,61,21.42,26.9,80,76,1010.8,31.7,61,100,56,100,3,14.8,5.0,6.1,0.8,1013.1,1008.3
2024-09-13,32.5,23.0,0.40,4.0,12.2,40,21.87,26.9,81,61,1010.2,27.0,40,97,50,100,6,12.9,4.6,5.4,1.0,1012.8,1006.9
2024-09-14,33.5,22.4,0.00,0.0,10.9,123,24.20,27.6,69,99,1008.9,24.5,123,93,39,100,96,15.1,6.5,9.0,2.7,1010.9,1005.9
2024-09-15,33.5,22.0,0.00,0.0,15.1,95,24.36,27.4,69,65,1008.4,32.8,95,91,40,100,2,15.0,6.2,5.8,1.0,1010.3,1005.5
2024-09-16,33.5,23.0,0.00,0.0,12.3,74,23.51,28.0,68,42,1008.3,26.3,74,90,40,100,1,13.4,5.3,4.7,1.1,1010.0,1005.3
2024-09-17,33.8,22.6,0.00,0.0,14.1,58,24.45,27.7,66,85,1007.2,32.0,58,88,34,100,0,14.7,5.8,6.1,3.3,1009.1,1004.3
2024-09-18,33.5,21.9,0.00,0.0,18.0,343,24.45,27.3,67,98,1007.3,39.2,343,83,41,100,72,16.3,6.5,7.9,0.7,1009.2,1004.5
2024-09-19,33.2,22.1,0.00,0.0,13.4,35,24.81,27.6,68,93,1007.1,29.5,35,90,43,100,23,15.0,6.0,7.6,0.0,1009.6,1003.8
2024-09-20,33.5,23.1,0.00,0.0,16.0,48,23.66,27.8,71,68,1007.7,35.3,48,86,45,100,6,16.0,6.3,6.1,1.1,1009.5,1004.9
2024-09-21,33.8,23.5,0.00,0.0,14.8,2,22.77,28.1,75,62,1008.2,33.8,2,98,46,100,9,14.7,5.8,5.0,1.8,1009.8,1005.3
2024-09-22,33.1,24.9,1.70,5.0,14.2,34,21.75,28.7,76,92,1008.4,32.8,34,94,52,100,32,15.3,6.0,5.0,0.8,1010.2,1005.9
2024-09-23,33.2,25.5,1.20,5.0,11.7,92,21.06,28.5,77,78,1009.3,28.8,92,93,56,100,31,16.5,6.4,5.4,1.1,1011.5,1006.3
2024-09-24,31.4,24.5,11.50,7.0,15.0,101,16.39,27.0,83,59,1009.8,36.0,101,96,64,100,6,11.5,3.9,4.3,0.7,1011.7,1008.0
2024-09-25,33.0,23.9,5.00,6.0,11.2,52,21.02,27.5,79,73,1009.8,27.0,52,97,55,100,1,13.9,5.2,4.3,0.0,1012.0,1007.5
2024-09-26,33.0,23.7,18.10,11.0,11.5,79,20.72,26.9,82,78,1010.0,27.4,79,96,55,100,19,14.4,5.3,5.0,2.4,1012.2,1006.8
2024-09-27,33.0,23.7,0.70,5.0,10.4,74,23.36,27.8,82,66,1009.5,25.6,74,99,57,100,12,12.7,4.9,5.0,1.6,1011.5,1006.6
2024-09-28,31.9,24.4,13.10,10.0,11.2,239,18.64,27.3,86,62,1009.3,32.0,239,99,66,100,8,14.5,4.8,6.1,1.6,1011.1,1007.2
2024-09-29,33.2,23.9,3.60,7.0,11.2,187,22.23,27.9,80,91,1009.3,33.5,187,98,58,100,48,14.5,4.6,5.0,0.9,1011.9,1006.8
2024-09-30,33.3,23.6,0.40,2.0,13.3,21,23.39,28.0,78,61,1009.1,34.6,21,97,54,100,2,15.1,5.8,4.3,1.0,1011.2,1006.0
2024-10-01,33.7,23.4,1.80,3.0,11.5,38,23.30,28.3,75,88,1008.7,27.7,38,93,49,100,23,13.7,5.3,5.0,0.9,1010.7,1005.7
2024-10-02,33.3,24.2,0.80,6.0,11.2,342,22.47,28.2,78,92,1009.4,31.0,342,96,56,100,14,14.1,4.7,1.8,0.4,1011.1,1007.2
2024-10-03,33.2,23.9,7.50,8.0,14.3,120,20.30,27.5,82,98,1009.5,33.8,120,97,58,100,72,12.8,3.8,3.6,1.2,1011.5,1006.7
2024-10-04,33.8,24.0,21.90,7.0,13.9,219,21.14,27.1,84,85,1009.5,38.9,219,99,53,100,16,14.7,4.8,4.7,0.9,1011.2,1007.3
2024-10-05,32.7,23.6,3.00,6.0,12.9,299,20.64,27.1,83,82,1009.3,31.7,299,99,58,100,25,13.4,4.7,4.3,1.3,1011.2,1006.8
2024-10-06,32.8,23.4,6.00,7.0,12.3,236,21.47,27.2,83,77,1009.7,32.4,236,99,58,100,3,13.7,4.6,5.8,0.8,1011.2,1007.5
2024-10-07,34.5,22.8,0.00,0.0,20.7,54,23.51,27.8,75,86,1010.6,42.8,54,97,41,100,17,17.9,7.6,7.6,1.9,1012.7,1008.3
